"","idkey","year","state","state_abv","county_name","democrat_county_vote","republican_county_vote","other_county_vote","county_totalvotes","state_totalvotes","vep_turnout_rate","vap_turnout_rate","statecrime.population","statecrime.rates.property.all","statecrime.rates.property.burglary","statecrime.rates.property.larceny","statecrime.rates.property.motor","statecrime.rates.violent.all","statecrime.rates.violent.assault","statecrime.rates.violent.murder","statecrime.rates.violent.rape","statecrime.rates.violent.robbery","statecrime.totals.property.all","statecrime.totals.property.burglary","statecrime.totals.property.larceny","statecrime.totals.property.motor","statecrime.totals.violent.all","statecrime.totals.violent.assault","statecrime.totals.violent.murder","statecrime.totals.violent.rape","statecrime.totals.violent.robbery","redistrict_count","laborForce","employed","unemployed","unemploymentRate","polling_station"
"5002","NY_Chemung",2004,"New york","NY","Chemung",16639,20742,1694,39075,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,40420,37962,2458,6.1,NA
"5003","NY_Chenango",2004,"New york","NY","Chenango",9003,11144,1194,21341,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,24032,22683,1349,5.6,NA
"5004","NY_Clinton",2004,"New york","NY","Clinton",17040,14633,2063,33736,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,39797,37357,2440,6.1,NA
"5005","NY_Columbia",2004,"New york","NY","Columbia",15238,13325,2540,31103,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,31842,30432,1410,4.4,NA
"5006","NY_Cortland",2004,"New york","NY","Cortland",10354,11085,1321,22760,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,24019,22513,1506,6.3,NA
"5007","NY_Delaware",2004,"New york","NY","Delaware",8425,11474,1267,21166,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,23103,22041,1062,4.6,NA
"5008","NY_Dutchess",2004,"New york","NY","Dutchess",56533,59323,8025,123881,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,144998,138753,6245,4.3,NA
"5009","NY_Erie",2004,"New york","NY","Erie",240563,173198,31377,445138,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,470981,443783,27198,5.8,NA
"5010","NY_Essex",2004,"New york","NY","Essex",8474,9390,1218,19082,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,18592,17563,1029,5.5,NA
"5011","NY_Franklin",2004,"New york","NY","Franklin",9286,8103,927,18316,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,22340,20878,1462,6.5,NA
"5012","NY_Fulton",2004,"New york","NY","Fulton",8919,12042,1254,22215,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,26685,25161,1524,5.7,NA
"5013","NY_Genesee",2004,"New york","NY","Genesee",9970,15701,1909,27580,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,32987,31132,1855,5.6,NA
"5014","NY_Greene",2004,"New york","NY","Greene",8607,12159,1632,22398,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,23250,22003,1247,5.4,NA
"5015","NY_Hamilton",2004,"New york","NY","Hamilton",1120,2358,214,3692,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,3056,2885,171,5.6,NA
"5016","NY_Herkimer",2004,"New york","NY","Herkimer",11383,15265,1662,28310,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,31339,29557,1782,5.7,NA
"5017","NY_Jefferson",2004,"New york","NY","Jefferson",16342,20248,2210,38800,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,46180,42943,3237,7,NA
"5018","NY_Kings",2004,"New york","NY","Kings",494165,159200,34415,687780,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,1062594,982666,79928,7.5,NA
"5019","NY_Lewis",2004,"New york","NY","Lewis",4417,6348,632,11397,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,12524,11693,831,6.6,NA
"5020","NY_Livingston",2004,"New york","NY","Livingston",11107,16885,1956,29948,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,32675,30749,1926,5.9,NA
"5021","NY_Madison",2004,"New york","NY","Madison",12665,15584,2038,30287,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,35617,33607,2010,5.6,NA
"5022","NY_Monroe",2004,"New york","NY","Monroe",168088,153374,21519,342981,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,372709,353119,19590,5.3,NA
"5023","NY_Montgomery",2004,"New york","NY","Montgomery",9175,10763,1283,21221,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,24149,22698,1451,6,NA
"5024","NY_Nassau",2004,"New york","NY","Nassau",317283,273502,27558,618343,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,682683,651557,31126,4.6,NA
"5025","NY_New york",2004,"New york","NY","New york",509841,104883,27023,641747,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,888203,834039,54164,6.1,NA
"5026","NY_Niagara",2004,"New york","NY","Niagara",45644,44525,6411,96580,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,111330,104369,6961,6.3,NA
"5027","NY_Oneida",2004,"New york","NY","Oneida",39658,49569,6142,95369,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,110303,104516,5787,5.2,NA
"5028","NY_Onondaga",2004,"New york","NY","Onondaga",112618,88123,13848,214589,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,231052,219205,11847,5.1,NA
"5029","NY_Ontario",2004,"New york","NY","Ontario",20503,26611,2988,50102,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,55425,52632,2793,5,NA
"5030","NY_Orange",2004,"New york","NY","Orange",61642,75010,8021,144673,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,174733,166427,8306,4.8,NA
"5031","NY_Orleans",2004,"New york","NY","Orleans",5734,9796,1043,16573,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,19813,18537,1276,6.4,NA
"5032","NY_Oswego",2004,"New york","NY","Oswego",23261,24675,3671,51607,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,59785,55620,4165,7,NA
"5033","NY_Otsego",2004,"New york","NY","Otsego",12402,12768,1482,26652,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,31333,29792,1541,4.9,NA
"5034","NY_Putnam",2004,"New york","NY","Putnam",18892,24397,3274,46563,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,55176,52962,2214,4,NA
"5035","NY_Queens",2004,"New york","NY","Queens",422609,157948,24505,605062,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,1077735,1010578,67157,6.2,NA
"5036","NY_Rensselaer",2004,"New york","NY","Rensselaer",34741,32290,5483,72514,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,82863,78997,3866,4.7,NA
"5037","NY_Richmond",2004,"New york","NY","Richmond",66255,85302,8569,160126,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,227178,212812,14366,6.3,NA
"5038","NY_Rockland",2004,"New york","NY","Rockland",62391,61510,7330,131231,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,149430,142712,6718,4.5,NA
"5039","NY_Saratoga",2004,"New york","NY","Saratoga",47367,53709,5797,106873,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,117716,113085,4631,3.9,NA
"5040","NY_Schenectady",2004,"New york","NY","Schenectady",34762,30002,4705,69469,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,74335,70957,3378,4.5,NA
"5041","NY_Schoharie",2004,"New york","NY","Schoharie",5455,8148,954,14557,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,15595,14729,866,5.6,NA
"5042","NY_Schuyler",2004,"New york","NY","Schuyler",3290,4727,573,8590,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,9773,9187,586,6,NA
"5043","NY_Seneca",2004,"New york","NY","Seneca",6771,7603,951,15325,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,17179,16271,908,5.3,NA
"5044","NY_St. Lawrence",2004,"New york","NY","St. Lawrence",22173,17310,2272,41755,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,48945,45481,3464,7.1,NA
"5045","NY_Steuben",2004,"New york","NY","Steuben",14090,26066,2128,42284,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,44017,41168,2849,6.5,NA
"5046","NY_Suffolk",2004,"New york","NY","Suffolk",307011,292186,39515,638712,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,767042,730779,36263,4.7,NA
"5047","NY_Sullivan",2004,"New york","NY","Sullivan",14447,14398,2121,30966,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,34839,32968,1871,5.4,NA
"5048","NY_Tioga",2004,"New york","NY","Tioga",9415,13343,1144,23902,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,26077,24700,1377,5.3,NA
"5049","NY_Tompkins",2004,"New york","NY","Tompkins",25659,13539,3204,42402,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,53872,51672,2200,4.1,NA
"5050","NY_Ulster",2004,"New york","NY","Ulster",45530,35234,6948,87712,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,91155,86667,4488,4.9,NA
"5051","NY_Warren",2004,"New york","NY","Warren",13054,16213,1792,31059,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,34911,33180,1731,5,NA
"5052","NY_Washington",2004,"New york","NY","Washington",10295,13148,1660,25103,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,31717,30203,1514,4.8,NA
"5053","NY_Wayne",2004,"New york","NY","Wayne",15093,23126,2981,41200,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,48399,45697,2702,5.6,NA
"5054","NY_Westchester",2004,"New york","NY","Westchester",224992,151261,19517,395770,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,476767,455285,21482,4.5,NA
"5055","NY_Wyoming",2004,"New york","NY","Wyoming",5894,11185,1085,18164,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,20951,19629,1322,6.3,NA
"5056","NY_Yates",2004,"New york","NY","Yates",4062,6053,596,10711,7391036,58.92,51.02,19280727,2192.5,366.7,1613.2,212.7,440.4,243.3,4.6,18.7,173.8,422734,70696,311036,41002,84914,46911,889,3608,33506,1,13024,12424,600,4.6,NA
"5057","NC_Alamance",2004,"North carolina","NC","Alamance",20686,33302,187,54175,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,69827,65189,4638,6.6,NA
"5058","NC_Alexander",2004,"North carolina","NC","Alexander",4618,10928,54,15600,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,18699,17506,1193,6.4,NA
"5059","NC_Alleghany",2004,"North carolina","NC","Alleghany",1922,2883,22,4827,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,4914,4586,328,6.7,NA
"5060","NC_Anson",2004,"North carolina","NC","Anson",5413,3796,16,9225,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,10985,9983,1002,9.1,NA
"5061","NC_Ashe",2004,"North carolina","NC","Ashe",4477,7292,54,11823,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,12922,12180,742,5.7,NA
"5062","NC_Avery",2004,"North carolina","NC","Avery",1805,5678,41,7524,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,8131,7692,439,5.4,NA
"5063","NC_Beaufort",2004,"North carolina","NC","Beaufort",7025,12432,65,19522,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,20174,18697,1477,7.3,NA
"5064","NC_Bertie",2004,"North carolina","NC","Bertie",4938,3057,37,8032,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,8438,7746,692,8.2,NA
"5065","NC_Bladen",2004,"North carolina","NC","Bladen",6109,6174,30,12313,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,15789,14597,1192,7.5,NA
"5066","NC_Brunswick",2004,"North carolina","NC","Brunswick",14903,22925,149,37977,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,40659,38325,2334,5.7,NA
"5067","NC_Buncombe",2004,"North carolina","NC","Buncombe",51868,52491,654,105013,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,114238,109017,5221,4.6,NA
"5068","NC_Burke",2004,"North carolina","NC","Burke",11728,18922,112,30762,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,42615,39589,3026,7.1,NA
"5069","NC_Cabarrus",2004,"North carolina","NC","Cabarrus",19803,40780,241,60824,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,77429,72349,5080,6.6,NA
"5070","NC_Caldwell",2004,"North carolina","NC","Caldwell",9999,21186,163,31348,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,40222,37042,3180,7.9,NA
"5071","NC_Camden",2004,"North carolina","NC","Camden",1339,2480,11,3830,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,4231,4058,173,4.1,NA
"5072","NC_Carteret",2004,"North carolina","NC","Carteret",7732,17716,127,25575,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,31970,30384,1586,5,NA
"5073","NC_Caswell",2004,"North carolina","NC","Caswell",4539,4868,30,9437,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,10794,9888,906,8.4,NA
"5074","NC_Catawba",2004,"North carolina","NC","Catawba",18858,39602,228,58688,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,77874,72472,5402,6.9,NA
"5075","NC_Chatham",2004,"North carolina","NC","Chatham",12897,12892,133,25922,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,30198,28927,1271,4.2,NA
"5076","NC_Cherokee",2004,"North carolina","NC","Cherokee",3635,7517,47,11199,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,9988,9352,636,6.4,NA
"5077","NC_Chowan",2004,"North carolina","NC","Chowan",2406,2967,13,5386,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,6962,6619,343,4.9,NA
"5078","NC_Clay",2004,"North carolina","NC","Clay",1628,3209,29,4866,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,4411,4216,195,4.4,NA
"5079","NC_Cleveland",2004,"North carolina","NC","Cleveland",14215,22750,114,37079,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,47639,43871,3768,7.9,NA
"5080","NC_Columbus",2004,"North carolina","NC","Columbus",10343,10773,75,21191,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,23818,22218,1600,6.7,NA
"5081","NC_Craven",2004,"North carolina","NC","Craven",14019,23575,162,37756,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,40488,38432,2056,5.1,NA
"5082","NC_Cumberland",2004,"North carolina","NC","Cumberland",45788,49139,299,95226,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,123879,116884,6995,5.6,NA
"5083","NC_Currituck",2004,"North carolina","NC","Currituck",2909,6013,54,8976,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,11451,11097,354,3.1,NA
"5084","NC_Dare",2004,"North carolina","NC","Dare",6136,9345,67,15548,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,22519,21401,1118,5,NA
"5085","NC_Davidson",2004,"North carolina","NC","Davidson",17191,42075,230,59496,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,78844,73404,5440,6.9,NA
"5086","NC_Davie",2004,"North carolina","NC","Davie",4233,12372,75,16680,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,19515,18484,1031,5.3,NA
"5087","NC_Duplin",2004,"North carolina","NC","Duplin",6923,9611,49,16583,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,24543,23058,1485,6.1,NA
"5088","NC_Durham",2004,"North carolina","NC","Durham",74524,34614,513,109651,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,128799,122646,6153,4.8,NA
"5089","NC_Edgecombe",2004,"North carolina","NC","Edgecombe",12877,8163,39,21079,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,24738,22478,2260,9.1,NA
"5090","NC_Forsyth",2004,"North carolina","NC","Forsyth",63340,75294,491,139125,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,167168,158301,8867,5.3,NA
"5091","NC_Franklin",2004,"North carolina","NC","Franklin",9286,11540,92,20918,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,25912,24479,1433,5.5,NA
"5092","NC_Gaston",2004,"North carolina","NC","Gaston",20254,43252,249,63755,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,96905,90345,6560,6.8,NA
"5093","NC_Gates",2004,"North carolina","NC","Gates",2121,1924,8,4053,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,4915,4704,211,4.3,NA
"5094","NC_Graham",2004,"North carolina","NC","Graham",1272,2693,22,3987,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,3868,3545,323,8.4,NA
"5095","NC_Granville",2004,"North carolina","NC","Granville",9057,9491,53,18601,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,24159,22412,1747,7.2,NA
"5096","NC_Greene",2004,"North carolina","NC","Greene",2665,3800,7,6472,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,9011,8417,594,6.6,NA
"5097","NC_Guilford",2004,"North carolina","NC","Guilford",100042,98254,1018,199314,3501007,58.56,54.61,8540468,4160.5,1184.9,2659.7,316,447.8,276.2,6.2,27.4,138,355328,101193,227147,26988,38244,23591,532,2339,11782,4,239488,225859,13629,5.7,NA
